απολελυμενην	630	v-rpp-asf	1	40.5.32
γαμηση	1060	v-aas-3s	1	40.5.32
μοιχαται]	3429	v-pni-3s	1	40.5.32
μοιχαται	3429	v-pni-3s	1	40.5.32
επιορκησεις	1964	v-fai-2s	1	40.5.33
ορκους	3727	n-apm	1	40.5.33
ομοσαι	3660	v-aan	1	40.5.34
ολως	3654	adv	1	40.5.34
ομοσης	3660	v-aas-2s	1	40.5.36
μελαιναν	3189	a-asf	1	40.5.36
αντιστηναι	436	v-2aan	1	40.5.39
ραπιζει	4474	v-pai-3s	1	40.5.39
[σου]	4675	p-2gs	1	40.5.39
στρεψον	4762	v-aam-2s	1	40.5.39
θελοντι	2309	v-pap-dsm	1	40.5.40
αγγαρευσει	29	v-fai-3s	1	40.5.41
μιλιον	3400	n-asn	1	40.5.41
αιτουντι	154	v-pap-dsm	1	40.5.42
δανισασθαι	1155	v-amn	1	40.5.42
αποστραφης	654	v-2aps-2s	1	40.5.42
προσευχεσθε	4336	v-pnm-2p	1	40.5.44
βρεχει	1026	v-pai-3s	1	40.5.45
αγαπησητε	25	v-aas-2p	1	40.5.46
τελωναι	5057	n-npm	1	40.5.46
ασπασησθε	782	v-ads-2p	1	40.5.47
εθνικοι	1482	a-npm	1	40.5.47
τελειοι	5046	a-npm	1	40.5.48
ουρανιος	3770	a-nsm	1	40.5.48
[δε]	1161	conj	1	40.6.1
θεαθηναι	2300	v-apn	1	40.6.1
σαλπισης	4537	v-aas-2s	1	40.6.2
ρυμαις	4505	n-dpf	1	40.6.2
δοξασθωσιν	1392	v-aps-3p	1	40.6.2
προσευχησθε	4336	v-pns-2p	1	40.6.5
φανωσιν	5316	v-2aps-3p	1	40.6.5
ταμειον	5009	n-nsn	1	40.6.6
κλεισας	2808	v-aap-nsm	1	40.6.6
βατταλογησητε	945	v-aas-2p	1	40.6.7
δοκουσιν	1380	v-pai-3p,v-pap-dpm	2	40.6.7,48.2.2
πολυλογια	4180	n-dsf	1	40.6.7
εισακουσθησονται	1522	v-fpi-3p	1	40.6.7
ομοιωθητε	3666	v-aps-2p	1	40.6.8
οιδεν	1492	v-rai-3s	1	40.6.8
[ο	3588	t-nsm,r-asn	2	40.6.8,43.16.18
θεος]	2316	n-nsm	1	40.6.8
αγιασθητω	37	v-apm-3s	1	40.6.9
επιουσιον	1967	a-asm	1	40.6.11
οφειληματα	3783	n-apn	1	40.6.12
αφηκαμεν	863	v-aai-1s	1	40.6.12
οφειλεταις	3781	n-dpm	1	40.6.12
εισενεγκης	1533	v-aas-2s	1	40.6.13
πειρασμον	3986	n-asm	1	40.6.13
ρυσαι	4506	v-adm-2s	1	40.6.13
αφητε	863	v-2aas-2p	1	40.6.14
αφησει	863	v-fai-3s	1	40.6.14
[τα	3588	t-apn,t-npn	2	40.6.15,46.10.20
αυτων]	846	p-gpm	1	40.6.15
νηστευητε	3522	v-pas-2p	1	40.6.16
σκυθρωποι	4659	a-npm	1	40.6.16
αφανιζουσιν	853	v-pai-3p	1	40.6.16
νηστευοντες	3522	v-pap-npm	1	40.6.16
αλειψαι	218	v-amm-2s	1	40.6.17
φανης	5316	v-2aps-2s	1	40.6.18
κρυφαιω	2927	a-dsn	1	40.6.18
θησαυριζετε	2343	v-pam-2p	1	40.6.19
αφανιζει	853	v-pai-3s	1	40.6.19
διορυσσουσιν	1358	v-pai-3p	1	40.6.19
κλεπτουσιν	2813	v-pai-3p	1	40.6.19
απλους	573	a-nsm	1	40.6.22
φωτεινον	5460	a-nsn	1	40.6.22
μισησει	3404	v-fai-3s	1	40.6.24
ανθεξεται	472	v-fdi-3s	1	40.6.24
καταφρονησει	2706	v-fai-3s	1	40.6.24
μαμωνα	3126	n-dsn,aram	2	40.6.24,42.16.9
μεριμνατε	3309	v-pam-2p,v-pai-2p	2	40.6.25,42.12.26
[η	3588	t-nsf,prt	2	40.6.25,42.12.11
πιητε]	4095	v-2aas-2p	1	40.6.25
ενδυσησθε	1746	v-ams-2p	1	40.6.25
τροφης	5160	n-gsf	1	40.6.25
σπειρουσιν	4687	v-pai-3p	1	40.6.26
τρεφει	5142	v-pai-3s	1	40.6.26
διαφερετε	1308	v-pai-2p	1	40.6.26
μεριμνων	3309	v-pap-nsm,n-gpf,n-gsf	3	40.6.27,42.8.14,42.12.25
ηλικιαν	2244	n-asf	1	40.6.27
καταμαθετε	2648	v-2aam-2p	1	40.6.28
αυξανουσιν	837	v-pai-3p	1	40.6.28
κοπιωσιν	2872	v-pai-3p	1	40.6.28
νηθουσιν	3514	v-pai-3p	1	40.6.28
βαλλομενον	906	v-ppp-asm	1	40.6.30
αμφιεννυσιν	294	v-pai-3s	1	40.6.30
ολιγοπιστοι	3640	a-vpm	1	40.6.30
μεριμνησητε	3309	v-aas-2p	1	40.6.31
περιβαλωμεθα	4016	v-2ams-1p	1	40.6.31
επιζητουσιν	1934	v-pai-3p	1	40.6.32
χρηζετε	5535	v-pai-2p	1	40.6.32
απαντων	537	a-gpn	1	40.6.32
[του	3588	t-gsm,t-gsn	2	40.6.33,49.6.19
θεου]	2316	n-gsm	1	40.6.33
αρκετον	713	a-nsn	1	40.6.34
κριθησεσθε	2919	v-fpi-2p	1	40.7.2
μετρειτε	3354	v-pai-2p	1	40.7.2
μετρηθησεται	3354	v-fpi-3s	1	40.7.2
ερεις	2046	v-fai-2s,n-apf	2	40.7.4,56.3.9
δοκος	1385	n-nsf	1	40.7.4
υποκριτα	5273	n-vsm	1	40.7.5
διαβλεψεις	1227	v-fai-2s	1	40.7.5
κυσιν	2965	n-dpm	1	40.7.6
βαλητε	906	v-2aas-2p	1	40.7.6
μαργαριτας	3135	n-apm	1	40.7.6
χοιρων	5519	n-gpm	1	40.7.6
καταπατησουσιν	2662	v-fai-3p	1	40.7.6
στραφεντες	4762	v-2app-npm	1	40.7.6
ρηξωσιν	4486	v-aas-3p	1	40.7.6
αιτειτε	154	v-pam-2p,v-pai-2p	2	40.7.7,59.4.3
κρουετε	2925	v-pam-2p	1	40.7.7
ανοιγησεται	455	v-2fpi-3s	1	40.7.7
αιτων	154	v-pap-nsm	1	40.7.8
κρουοντι	2925	v-pap-dsm	1	40.7.8
επιδωσει	1929	v-fai-3s	1	40.7.9
οιδατε	1492	v-rai-2p	1	40.7.11
ποσω	4214	q-dsn	1	40.7.11
στενης	4728	a-gsf	1	40.7.13
απαγουσα	520	v-pap-nsf	1	40.7.13
εισερχομενοι	1525	v-pnp-npm	1	40.7.13
τεθλιμμενη	2346	v-rpp-nsf	1	40.7.14
αρπαγες	727	a-npm	1	40.7.15
μητι	3385	prt-i	1	40.7.16
σταφυλας	4718	n-apf	1	40.7.16
τριβολων	5146	n-gpm	1	40.7.16
σαπρον	4550	a-nsn,a-asn,a-asm	2	40.7.17,40.12.33
ερουσιν	2046	v-fai-3p	1	40.7.22
επροφητευσαμεν	4395	v-aai-1p	1	40.7.22
εξεβαλομεν	1544	v-2aai-1p	1	40.7.22
αποχωρειτε	672	v-pam-2p	1	40.7.23
[τουτους]	5128	d-apm	1	40.7.24
βροχη	1028	n-nsf	1	40.7.25
επνευσαν	4154	v-aai-3p	1	40.7.25
προσεπεσαν	4363	v-aai-3p	1	40.7.25
τεθεμελιωτο	2311	v-lpi-3s	1	40.7.25
προσεκοψαν	4350	v-aai-3p	1	40.7.27
ετελεσεν	5048	v-aai-3s	5	40.7.28,40.11.1,40.13.53,40.19.1,40.26.1
εξεπλησσοντο	1605	v-ipi-3p	1	40.7.28
διδαχη	1322	n-dsf,n-nsf	2	40.7.28,41.1.27
καταβαντος	2597	v-2aap-gsm	1	40.8.1
προσενεγκον	4374	v-2aam-2s	1	40.8.4
μωυσης	3475	n-nsm	1	40.8.4
εκατονταρχος	1543	n-nsm	1	40.8.5
βεβληται	906	v-rpi-3s	1	40.8.6
παραλυτικος	3885	a-nsm	1	40.8.6
βασανιζομενος	928	v-ppp-nsm	1	40.8.6
θεραπευσω	2323	v-fai-1s	1	40.8.7
[τασσομενος]	5021	v-ppp-nsm	1	40.8.9
στρατιωτας	4757	n-apm	1	40.8.9
ακολουθουσιν	190	v-pap-dpm,v-pai-3p	2	40.8.10,41.6.1
τοσαυτην	5118	d-asf	1	40.8.10
ανακλιθησονται	347	v-fpi-3p	1	40.8.11
εκβληθησονται	1544	v-fpi-3p	1	40.8.12
βρυγμος	1030	n-nsm	1	40.8.12
εκατονταρχη	1543	n-dsm	1	40.8.13
επιστευσας	4100	v-aai-2s	1	40.8.13
[αυτου]	846	p-gsm	1	40.8.13
πετρου	4074	n-gsm	1	40.8.14
βεβλημενην	906	v-rpp-asf	1	40.8.14
πυρεσσουσαν	4445	v-pap-asf	1	40.8.14
αφηκεν	863	v-aai-3s	1	40.8.15
πυρετος	4446	n-nsm	1	40.8.15
διηκονει	1247	v-iai-3s	1	40.8.15
οψιας	3798	a-gsf	1	40.8.16
ασθενειας	769	n-apf,n-gsf	2	40.8.17,42.13.11
εβαστασεν	941	v-aai-3s	1	40.8.17
εκελευσεν	2753	v-aai-3s	1	40.8.18
διδασκαλε	1320	n-vsm	1	40.8.19
απερχη	565	v-pns-2s	1	40.8.19
φωλεους	5454	n-apm	1	40.8.20
μαθητων	3101	n-gpm	1	40.8.21
επιτρεψον	2010	v-aam-2s	1	40.8.21
ακολουθει	190	v-pam-2s,v-pai-3s	2	40.8.22,40.10.38
εμβαντι	1684	v-2aap-dsm	1	40.8.23
ηγειραν	1453	v-aai-3p	1	40.8.25
απολλυμεθα	622	v-pmi-1p	1	40.8.25
δειλοι	1169	a-npm	1	40.8.26
γαληνη	1055	n-nsf	1	40.8.26
ποταπος	4217	a-nsm	1	40.8.27
υπακουουσιν	5219	v-pai-3p,v-pap-dpm	2	40.8.27,53.1.8
γαδαρηνων	1046	a-gpm	1	40.8.28
υπηντησαν	5221	v-aai-3p	1	40.8.28
δαιμονιζομενοι	1139	v-pnp-npm	1	40.8.28
εξερχομενοι	1831	v-pnp-npm	1	40.8.28
χαλεποι	5467	a-npm	1	40.8.28
ισχυειν	2480	v-pan	1	40.8.28
εκραξαν	2896	v-aai-3p	1	40.8.29
βασανισαι	928	v-aan	1	40.8.29
αγελη	34	n-nsf	1	40.8.30
βοσκομενη	1006	v-ppp-nsf	1	40.8.30
δαιμονες	1142	n-npm	1	40.8.31
αγελην	34	n-asf	1	40.8.31
υπαγετε	5217	v-pam-2p	1	40.8.32
χοιρους	5519	n-apm	1	40.8.32
βοσκοντες	1006	v-pap-npm	1	40.8.33
απηγγειλαν	518	v-aai-3p	1	40.8.33
δαιμονιζομενων	1139	v-pnp-gpm	1	40.8.33
υπαντησιν	5222	n-asf	1	40.8.34
μεταβη	3327	v-2aas-3s	1	40.8.34
εμβας	1684	v-2aap-nsm	1	40.9.1
διεπερασεν	1276	v-aai-3s	1	40.9.1
ιδιαν	2398	a-asf	1	40.9.1
προσεφερον	4374	v-iai-3p	1	40.9.2
παραλυτικον	3885	a-asm	1	40.9.2
βεβλημενον	906	v-rpp-asm	1	40.9.2
παραλυτικω	3885	a-dsm	1	40.9.2
αφιενται	863	v-ppi-3p	1	40.9.2
βλασφημει	987	v-pai-3s	1	40.9.3
ενθυμησεις	1761	n-apf	1	40.9.4
ενθυμεισθε	1760	v-pni-2p	1	40.9.4
ευκοπωτερον	2123	a-nsn-c	1	40.9.5
εγειρε	1453	v-pam-2s	1	40.9.5
ειδητε	1492	v-ras-2p	1	40.9.6
αφιεναι	863	v-pan	1	40.9.6
δοντα	1325	v-2aap-asm	1	40.9.8
παραγων	3855	v-pap-nsm	1	40.9.9
τελωνιον	5058	n-asn	1	40.9.9
μαθθαιον	3156	n-asm	1	40.9.9
ανακειμενου	345	v-pnp-gsm	1	40.9.10
συνανεκειντο	4873	v-ini-3p	1	40.9.10
μαθηταις	3101	n-dpm	1	40.9.10
φαρισαιοι	5330	n-npm,n-vpm	2	40.9.11,40.23.13
τελωνων	5057	n-gpm	1	40.9.11
διδασκαλος	1320	n-nsm	1	40.9.11
ιατρου	2395	n-gsm	1	40.9.12
προσερχονται	4334	v-pni-3p	1	40.9.14
ιωαννου	2491	n-gsm	1	40.9.14
νηστευομεν	3522	v-pai-1p	1	40.9.14
[πολλα]	4183	a-apn	1	40.9.14
νυμφωνος	3567	n-gsm	1	40.9.15
πενθειν	3996	v-pan	1	40.9.15
απαρθη	522	v-aps-3s	1	40.9.15
νηστευσουσιν	3522	v-fai-3p	1	40.9.15
επιβαλλει	1911	v-pai-3s	1	40.9.16
επιβλημα	1915	n-asn	1	40.9.16
ρακους	4470	n-gsn	1	40.9.16
αγναφου	46	a-gsn	1	40.9.16
παλαιω	3820	a-dsn	1	40.9.16
αιρει	142	v-pai-3s	1	40.9.16
χειρον	5501	a-nsn,a-asn	2	40.9.16,41.5.26
σχισμα	4978	n-nsn	1	40.9.16
ρηγνυνται	4486	v-ppi-3p	1	40.9.17
εκχειται	1632	v-ppi-3s	1	40.9.17
απολλυνται	622	v-ppi-3p	1	40.9.17
αμφοτεροι	297	a-npm	1	40.9.17
συντηρουνται	4933	v-ppi-3p	1	40.9.17
[εις]	1520	a-nsm,prep	4	40.9.18,40.13.30,44.14.21,49.5.32
ηκολουθει	190	v-iai-3s	1	40.9.19
αιμορροουσα	131	v-pap-nsf	1	40.9.20
αψωμαι	680	v-ams-1s	1	40.9.21
στραφεις	4762	v-2app-nsm	1	40.9.22
σεσωκεν	4982	v-rai-3s	1	40.9.22
αυλητας	834	n-apm	1	40.9.23
θορυβουμενον	2350	v-ppp-asm	1	40.9.23
αναχωρειτε	402	v-pam-2p	1	40.9.24
κατεγελων	2606	v-iai-3p	1	40.9.24
παραγοντι	3855	v-pap-dsm	1	40.9.27
κραζοντες	2896	v-pap-npm	1	40.9.27
ενεβριμηθη	1690	v-aoi-3s	1	40.9.30
γινωσκετω	1097	v-pam-3s	1	40.9.30
διεφημισαν	1310	v-aai-3p	1	40.9.31
εξερχομενων	1831	v-pnp-gpm	1	40.9.32
δαιμονιζομενον	1139	v-pnp-asm	1	40.9.32
εκβληθεντος	1544	v-app-gsn	1	40.9.33
[οι	3588	t-npm	1	40.9.34
δαιμονιων	1140	n-gpn	1	40.9.34
δαιμονια]	1140	n-apn	1	40.9.34
εσπλαγχνισθη	4697	v-aoi-3s	1	40.9.36
εσκυλμενοι	4660	v-rpp-npm	1	40.9.36
ερριμμενοι	4496	v-rpp-npm	1	40.9.36
εργατας	2040	n-apm	1	40.9.38
προσκαλεσαμενος	4341	v-adp-nsm	1	40.10.1
μαθητας	3101	n-apm	1	40.10.1
εκβαλλειν	1544	v-pan	1	40.10.1
θεραπευειν	2323	v-pan	1	40.10.1
αποστολων	652	n-gpm	1	40.10.2
σιμων	4613	n-nsm,n-vsm	2	40.10.2,40.16.17
πετρος	4074	n-nsm	1	40.10.2
ανδρεας	406	n-nsm	1	40.10.2
ιακωβος	2385	n-nsm	1	40.10.2
φιλιππος	5376	n-nsm	1	40.10.3
βαρθολομαιος	918	n-nsm	1	40.10.3
θωμας	2381	n-nsm	1	40.10.3
μαθθαιος	3156	n-nsm	1	40.10.3
τελωνης	5057	n-nsm	1	40.10.3
αλφαιου	256	n-gsm	1	40.10.3
θαδδαιος	2280	n-nsm	1	40.10.3
καναναιος	2581	n-nsm	1	40.10.4
ισκαριωτης	2469	n-nsm	1	40.10.4
παραδους	3860	v-2aap-nsm	1	40.10.4
παραγγειλας	3853	v-aap-nsm	1	40.10.5
απελθητε	565	v-2aas-2p	1	40.10.5
σαμαρειτων	4541	n-gpm	1	40.10.5
απολωλοτα	622	v-2rap-apn	1	40.10.6
κηρυσσετε	2784	v-pam-2p	1	40.10.7
θεραπευετε	2323	v-pam-2p	1	40.10.8
εγειρετε	1453	v-pam-2p	1	40.10.8
λεπρους	3015	a-apm	1	40.10.8
καθαριζετε	2511	v-pam-2p,v-pai-2p	2	40.10.8,40.23.25
εκβαλλετε	1544	v-pam-2p	1	40.10.8
κτησησθε	2932	v-ads-2p	1	40.10.9
πηραν	4082	n-asf	1	40.10.10
ραβδον	4464	n-asf	1	40.10.10
εργατης	2040	n-nsm	1	40.10.10
μεινατε	3306	v-aam-2p	1	40.10.11
ασπασασθε	782	v-adm-2p	1	40.10.12
δεξηται	1209	v-ads-3s	1	40.10.14
ανεκτοτερον	414	a-nsn-c	1	40.10.15
γομορρων	1116	n-gpn	1	40.10.15
λυκων	3074	n-gpm	1	40.10.16
φρονιμοι	5429	a-npm,a-npf	2	40.10.16,40.25.2
ακεραιοι	185	a-npm	1	40.10.16
αχθησεσθε	71	v-fpi-2p	1	40.10.18
επαναστησονται	1881	v-fdi-3p	1	40.10.21
θανατωσουσιν	2289	v-fai-3p	1	40.10.21
μισουμενοι	3404	v-ppp-npm	1	40.10.22
υπομεινας	5278	v-aap-nsm	1	40.10.22
διωκωσιν	1377	v-pas-3p	1	40.10.23
τελεσητε	5055	v-aas-2p	1	40.10.23
μαθητης	3101	n-nsm	1	40.10.24
διδασκαλον	1320	n-asm	1	40.10.24
μαθητη	3101	n-dsm	1	40.10.25
οικοδεσποτην	3617	n-asm	1	40.10.25
βεελζεβουλ	954	n-pri	1	40.10.25
επεκαλεσαν	1941	v-aai-3p	1	40.10.25
οικιακους	3615	n-apm	1	40.10.25
κεκαλυμμενον	2572	v-rpp-nsn	1	40.10.26
ειπατε	2036	v-2aam-2p,v-2aai-2p	2	40.10.27,42.12.3
αποκτεινοντων	615	v-pap-gpm	1	40.10.28
αποκτεννοντων	615	v-pap-gpm	1	40.10.28
δυναμενων	1410	v-pnp-gpm	1	40.10.28
γεεννη	1067	n-dsf	1	40.10.28
ασσαριου	787	n-gsn	1	40.10.29
πωλειται	4453	v-ppi-3s	1	40.10.29
ηριθμημεναι	705	v-rpp-npf	1	40.10.30
στρουθιων	4765	n-gpn	1	40.10.31
ομολογησει	3670	v-fai-3s	1	40.10.32
[τοις]	3588	t-dpm	1	40.10.32
αρνησηται	720	v-ads-3s	1	40.10.33
αρνησομαι	720	v-fdi-1s	1	40.10.33
διχασαι	1369	v-aan	1	40.10.35
οικιακοι	3615	n-npm	1	40.10.36
σταυρον	4716	n-asm	1	40.10.38
απολεσει	622	v-fai-3s	1	40.10.39
απολεσας	622	v-aap-nsm	1	40.10.39
δεχεται	1209	v-pni-3s	1	40.10.40
ποτιση	4222	v-aas-3s	1	40.10.42
μικρων	3398	a-gpm	1	40.10.42
ψυχρου	5593	a-gsn	1	40.10.42
μαθητου	3101	n-gsm	1	40.10.42
απολεση	622	v-aas-3s	1	40.10.42
διατασσων	1299	v-pap-nsm	1	40.11.1
μετεβη	3327	v-2aai-3s	1	40.11.1
προσδοκωμεν	4328	v-pai-1p,v-pas-1p	2	40.11.3,42.7.19
ιωαννη	2491	n-dsm	1	40.11.4
αναβλεπουσιν	308	v-pai-3p	1	40.11.5
καθαριζονται	2511	v-ppi-3p	1	40.11.5
ευαγγελιζονται	2097	v-ppi-3p	1	40.11.5
σκανδαλισθη	4624	v-aps-3s	1	40.11.6
οχλοις	3793	n-dpm	1	40.11.7
σαλευομενον	4531	v-ppp-asm	1	40.11.7
μαλακοις	3120	a-dpn	1	40.11.8
ημφιεσμενον	294	v-rpp-asm	1	40.11.8
μαλακα	3120	a-apn	1	40.11.8
φορουντες	5409	v-pap-npm	1	40.11.8
περισσοτερον	4053	a-nsn-c,a-asn-c,a-asm-c	6	40.11.9,41.7.36,41.12.33,42.7.26,58.6.17,58.7.15
κατασκευασει	2680	v-fai-3s	1	40.11.10
εγηγερται	1453	v-rpi-3s	1	40.11.11
γεννητοις	1084	a-dpm	1	40.11.11
βαπτιστου	910	n-gsm	1	40.11.11
βιαζεται	971	v-ppi-3s,v-pmi-3s	2	40.11.12,42.16.16
βιασται	973	n-npm	1	40.11.12
αρπαζουσιν	726	v-pai-3p	1	40.11.12
ηλιας	2243	n-nsm	1	40.11.14
προσφωνουντα	4377	v-pap-npn	1	40.11.16
ηυλησαμεν	832	v-aai-1p	1	40.11.17
ωρχησασθε	3738	v-adi-2p	1	40.11.17
εθρηνησαμεν	2354	v-aai-1p	1	40.11.17
εκοψασθε	2875	v-ami-2p	1	40.11.17
δαιμονιον	1140	n-asn,n-nsn	2	40.11.18,40.17.18
φαγος	5314	n-nsm	1	40.11.19
εδικαιωθη	1344	v-api-3s	1	40.11.19
πλεισται	4118	a-npf	1	40.11.20
μετενοησαν	3340	v-aai-3p	1	40.11.20
χοραζιν	5523	n-pri	1	40.11.21
βηθσαιδα	966	n-pri	1	40.11.21
σιδωνι	4605	n-dsf	1	40.11.21
γενομεναι	1096	v-2adp-npf	1	40.11.21
υψωθηση	5312	v-fpi-2s	1	40.11.23
επιγινωσκει	1921	v-pai-3s	1	40.11.27
κοπιωντες	2872	v-pap-npm	1	40.11.28
πεφορτισμενοι	5412	v-rpp-npm	1	40.11.28
σαββασιν	4521	n-dpn	1	40.12.1
σποριμων	4702	a-gpm	1	40.12.1
τιλλειν	5089	v-pan	1	40.12.1
ανεγνωτε	314	v-2aai-2p	1	40.12.3
ιερω	2411	n-dsn	1	40.12.5
αναιτιοι	338	a-npm	1	40.12.5
μειζον	3173	a-nsn-c,adv,a-asn-c	3	40.12.6,40.20.31,59.3.1
εγνωκειτε	1097	v-lai-2p	1	40.12.7
κατεδικασατε	2613	v-aai-2p	1	40.12.7
αναιτιους	338	a-apm	1	40.12.7
μεταβας	3327	v-2aap-nsm	1	40.12.9
επηρωτησαν	1905	v-aai-3p	1	40.12.10
θεραπευσαι	2323	v-aan	1	40.12.10
κατηγορησωσιν	2723	v-aas-3p	1	40.12.10
[εσται]	2071	v-fxi-3s	1	40.12.11
απεκατεσταθη	600	v-api-3s	1	40.12.13
συμβουλιον	4824	n-asn	1	40.12.14
απολεσωσιν	622	v-aas-3p	1	40.12.14
[οχλοι]	3793	n-npm	1	40.12.15
απαγγελει	518	v-fai-3s	1	40.12.18
ερισει	2051	v-fai-3s	1	40.12.19
κραυγασει	2905	v-fai-3s	1	40.12.19
κατεαξει	2608	v-aai-3s	1	40.12.20
τυφομενον	5188	v-ppp-asn	1	40.12.20
δαιμονιζομενος	1139	v-pnp-nsm	1	40.12.22
ερημουται	2049	v-ppi-3s	1	40.12.25
σατανας	4567	n-nsm	1	40.12.26
σαταναν	4567	n-asm	1	40.12.26
δηση	1210	v-aas-3s	1	40.12.29
διαρπασει	1283	v-fai-3s	1	40.12.29
σκορπιζει	4650	v-pai-3s	1	40.12.30
βλασφημια	988	n-nsf	1	40.12.31
αφεθησεται	863	v-fpi-3s	1	40.12.31
αιωνι	165	n-dsm	1	40.12.32
μελλοντι	3195	v-pap-dsm	1	40.12.32
αργον	692	a-nsn	1	40.12.36
δικαιωθηση	1344	v-fpi-2s	1	40.12.37
καταδικασθηση	2613	v-fpi-2s	1	40.12.37
απεκριθησαν	611	v-adi-3p	1	40.12.38
θελομεν	2309	v-pai-1p	1	40.12.38
μοιχαλις	3428	n-nsf	1	40.12.39
νινευιται	3536	n-npm	1	40.12.41
κατακρινουσιν	2632	v-fai-3p	1	40.12.41
εγερθησεται	1453	v-fpi-3s	1	40.12.42
κατακρινει	2632	v-fai-3s	1	40.12.42
σολομωνος	4672	n-gsm	1	40.12.42
διερχεται	1330	v-pni-3s	1	40.12.43
ανυδρων	504	a-gpm	1	40.12.43
σχολαζοντα	4980	v-pap-asm	1	40.12.44
σεσαρωμενον	4563	v-rpp-asm	1	40.12.44
κεκοσμημενον	2885	v-rpp-asm	1	40.12.44
πονηροτερα	4191	a-apn-c	2	40.12.45,42.11.26
κατοικει	2730	v-pai-3s	1	40.12.45
χειρονα	5501	a-npn	1	40.12.45
[ειπεν	2036	v-2aai-3s	1	40.12.47
εστηκασιν	2476	v-rai-3p	1	40.12.47
λαλησαι]	2980	v-aan	1	40.12.47
λεγοντι	3004	v-pap-dsm	1	40.12.48
εμβαντα	1684	v-2aap-asm	1	40.13.2
σπειρειν	4687	v-pan	1	40.13.3
ελθοντα	2064	v-2aap-npn,v-2aap-asm	2	40.13.4,40.17.25
πετρωδη	4075	a-apn	1	40.13.5
ανατειλαντος	393	v-aap-gsm	1	40.13.6
εκαυματισθη	2739	v-api-3s	1	40.13.6
απεπνιξαν	638	v-aai-3p	1	40.13.7
επνιξαν	4155	v-aai-3p	1	40.13.7
περισσευθησεται	4052	v-fpi-3s	1	40.13.12
αναπληρουται	378	v-ppi-3s	1	40.13.14
[υμων]	5216	p-2gp	1	40.13.16
σπειραντος	4687	v-aap-gsm	1	40.13.18
συνιεντος	4920	v-pap-gsm	1	40.13.19
αρπαζει	726	v-pai-3s	1	40.13.19
εσπαρμενον	4687	v-rpp-asn,v-rpp-asm	2	40.13.19,41.4.15
σπαρεις	4687	v-2app-nsm	1	40.13.19
προσκαιρος	4340	a-nsm	1	40.13.21
σκανδαλιζεται	4624	v-ppi-3s	1	40.13.21
απατη	539	n-nsf,n-dsf	2	40.13.22,53.2.10
συμπνιγει	4846	v-pai-3s	1	40.13.22
ακαρπος	175	a-nsm	1	40.13.22
καρποφορει	2592	v-pai-3s	1	40.13.23
σπειραντι	4687	v-aap-dsm	1	40.13.24
επεσπειρεν	4687	v-iai-3s	1	40.13.25
ζιζανια	2215	n-apn,n-npn	2	40.13.25,40.13.26
οικοδεσποτου	3617	n-gsm	1	40.13.27
εσπειρας	4687	v-aai-2s	1	40.13.27
συλλεξωμεν	4816	v-aas-1p	1	40.13.28
εκριζωσητε	1610	v-aas-2p	1	40.13.29
αφετε	863	v-2aam-2p	1	40.13.30
συναυξανεσθαι	4885	v-ppn	1	40.13.30
αμφοτερα	297	a-apn	1	40.13.30
ερω	2046	v-fai-1s	2	40.13.30,66.17.7
θερισταις	2327	n-dpm	1	40.13.30
δησατε	1210	v-aam-2p	1	40.13.30
δεσμας	1197	n-apf	1	40.13.30
συναγετε	4863	v-pam-2p	1	40.13.30
κοκκω	2848	n-dsm	1	40.13.31
σιναπεως	4615	n-gsn	1	40.13.31
μικροτερον	3398	a-nsn-c	1	40.13.32
κατασκηνουν	2681	v-pan	1	40.13.32
[ελαλησεν	2980	v-aai-3s	1	40.13.33
αυτοις]	846	p-dpm	1	40.13.33
ενεκρυψεν	1470	v-aai-3s	1	40.13.33
εζυμωθη	2220	v-api-3s	1	40.13.33
παραβολης	3850	n-gsf	1	40.13.34
ερευξομαι	2044	v-fdi-1s	1	40.13.35
καταβολης	2602	n-gsf	1	40.13.35
[κοσμου]	2889	n-gsm	1	40.13.35
αφεις	863	v-2aap-nsm,v-pai-2s-irr	2	40.13.36,66.2.20
διασαφησον	1285	v-aam-2s	1	40.13.36
ζιζανιων	2215	n-gpn	1	40.13.36
σπειρας	4687	v-aap-nsm	1	40.13.39
θερισται	2327	n-npm	1	40.13.39
συλλεγεται	4816	v-ppi-3s	1	40.13.40
θησαυρω	2344	n-dsm	1	40.13.44
κεκρυμμενω	2928	v-rpp-dsm	1	40.13.44
υπαγει	5217	v-pai-3s	1	40.13.44
πωλει	4453	v-pai-3s	1	40.13.44
αγοραζει	59	v-pai-3s	1	40.13.44
εμπορω	1713	n-dsm	1	40.13.45
ζητουντι	2212	v-pap-dsm	1	40.13.45
πολυτιμον	4186	a-asm	1	40.13.46
μαργαριτην	3135	n-asm	1	40.13.46
ηγορασεν	59	v-aai-3s	1	40.13.46
βληθειση	906	v-app-dsf	1	40.13.47
συναγαγουση	4863	v-2aap-dsf	1	40.13.47
αναβιβασαντες	307	v-aap-npm	1	40.13.48
αγγη	30	n-apn	1	40.13.48
σαπρα	4550	a-apn	1	40.13.48
αφοριουσιν	873	v-fai-3p-att	1	40.13.49
συνηκατε	4920	v-aai-2p	1	40.13.51
μαθητευθεις	3100	v-app-nsm	1	40.13.52
οικοδεσποτη	3617	n-dsm	1	40.13.52
εκπλησσεσθαι	1605	v-ppn	1	40.13.54
